,sid,gid,order,variable,value
801,42010050501,131,22,self_x,520
802,42010050501,281,23,self_x,970
803,42010050501,31,24,self_x,350
804,42010050501,391,25,self_x,1060
805,42010050501,101,26,self_x,400
806,42010050501,211,27,self_x,600
807,42010050501,241,28,self_x,740
808,42010050501,161,29,self_x,620
809,42010050501,181,30,self_x,660
810,42010050501,141,31,self_x,720
811,42010050501,261,32,self_x,790
812,42010050501,231,33,self_x,670
813,42010050501,251,34,self_x,780
814,42010050501,201,35,self_x,690
815,42010050501,171,36,self_x,640
816,42010050501,191,37,self_x,680
817,42010050501,221,38,self_x,620
818,42010050501,151,39,self_x,700
819,42010050502,311,1,self_x,930
820,42010050502,341,2,self_x,870
821,42010050502,321,3,self_x,950
822,42010050502,31,4,self_x,350
823,42010050502,101,5,self_x,400
824,42010050502,271,6,self_x,990
825,42010050502,331,7,self_x,960
826,42010050502,81,8,self_x,330
827,42010050502,11,9,self_x,450
828,42010050502,381,10,self_x,1050
829,42010050502,371,11,self_x,1010
830,42010050502,291,12,self_x,890
831,42010050502,61,13,self_x,410
832,42010050502,301,14,self_x,910
833,42010050502,41,15,self_x,370
834,42010050502,361,16,self_x,940
835,42010050502,21,17,self_x,430
836,42010050502,121,18,self_x,510
837,42010050502,351,19,self_x,890
838,42010050502,281,20,self_x,970
839,42010050502,91,21,self_x,350
840,42010050502,51,22,self_x,390
841,42010050502,71,23,self_x,420
842,42010050502,391,24,self_x,1060
843,42010050502,111,25,self_x,470
844,42010050502,131,26,self_x,520
845,42010050502,161,27,self_x,620
846,42010050502,261,28,self_x,790
847,42010050502,211,29,self_x,600
848,42010050502,241,30,self_x,740
849,42010050502,181,31,self_x,660
850,42010050502,171,32,self_x,640
851,42010050502,231,33,self_x,670
852,42010050502,151,34,self_x,700
853,42010050502,221,35,self_x,620
854,42010050502,191,36,self_x,680
855,42010050502,141,37,self_x,720
856,42010050502,201,38,self_x,690
857,42010050502,251,39,self_x,780
858,42010050603,31,1,self_x,350
859,42010050603,121,2,self_x,510
860,42010050603,91,3,self_x,350
861,42010050603,321,4,self_x,950
862,42010050603,341,5,self_x,870
863,42010050603,61,6,self_x,410
864,42010050603,21,7,self_x,430
865,42010050603,361,8,self_x,940
866,42010050603,81,9,self_x,330
867,42010050603,381,10,self_x,1050
868,42010050603,331,11,self_x,960
869,42010050603,11,12,self_x,450
870,42010050603,111,13,self_x,470
871,42010050603,271,14,self_x,990
872,42010050603,371,15,self_x,1010
873,42010050603,41,16,self_x,370
874,42010050603,351,17,self_x,890
875,42010050603,311,18,self_x,930
876,42010050603,291,19,self_x,890
877,42010050603,71,20,self_x,420
878,42010050603,281,21,self_x,970
879,42010050603,131,22,self_x,520
880,42010050603,51,23,self_x,390
881,42010050603,391,24,self_x,1060
882,42010050603,301,25,self_x,910
883,42010050603,101,26,self_x,400
884,42010050603,221,27,self_x,620
885,42010050603,211,28,self_x,600
886,42010050603,171,29,self_x,640
887,42010050603,251,30,self_x,780
888,42010050603,141,31,self_x,720
889,42010050603,261,32,self_x,790
890,42010050603,231,33,self_x,670
891,42010050603,181,34,self_x,660
892,42010050603,191,35,self_x,680
893,42010050603,161,36,self_x,620
894,42010050603,151,37,self_x,700
895,42010050603,241,38,self_x,740
896,42010050603,201,39,self_x,690
897,42010050704,111,1,self_x,470
898,42010050704,71,2,self_x,420
899,42010050704,41,3,self_x,370
900,42010050704,381,4,self_x,1050
901,42010050704,271,5,self_x,990
902,42010050704,31,6,self_x,350
903,42010050704,331,7,self_x,960
904,42010050704,301,8,self_x,910
905,42010050704,81,9,self_x,330
906,42010050704,21,10,self_x,430
907,42010050704,321,11,self_x,950
908,42010050704,341,12,self_x,870
909,42010050704,91,13,self_x,350
910,42010050704,351,14,self_x,890
911,42010050704,291,15,self_x,890
912,42010050704,281,16,self_x,970
913,42010050704,391,17,self_x,1060
914,42010050704,311,18,self_x,930
915,42010050704,61,19,self_x,410
916,42010050704,11,20,self_x,450
917,42010050704,51,21,self_x,390
918,42010050704,121,22,self_x,510
919,42010050704,101,23,self_x,400
920,42010050704,131,24,self_x,520
921,42010050704,371,25,self_x,1010
922,42010050704,361,26,self_x,940
923,42010050704,181,27,self_x,660
924,42010050704,241,28,self_x,740
925,42010050704,151,29,self_x,700
926,42010050704,261,30,self_x,790
927,42010050704,141,31,self_x,720
928,42010050704,251,32,self_x,780
929,42010050704,201,33,self_x,690
930,42010050704,231,34,self_x,670
931,42010050704,211,35,self_x,600
932,42010050704,161,36,self_x,620
933,42010050704,191,37,self_x,680
934,42010050704,171,38,self_x,640
935,42010050704,221,39,self_x,620
936,42010050705,31,1,self_x,350
937,42010050705,351,2,self_x,890
938,42010050705,61,3,self_x,410
939,42010050705,11,4,self_x,450
940,42010050705,311,5,self_x,930
941,42010050705,101,6,self_x,400
942,42010050705,91,7,self_x,350
943,42010050705,21,8,self_x,430
944,42010050705,361,9,self_x,940
945,42010050705,281,10,self_x,970
946,42010050705,81,11,self_x,330
947,42010050705,41,12,self_x,370
948,42010050705,331,13,self_x,960
949,42010050705,391,14,self_x,1060
950,42010050705,371,15,self_x,1010
951,42010050705,321,16,self_x,950
952,42010050705,341,17,self_x,870
953,42010050705,71,18,self_x,420
954,42010050705,301,19,self_x,910
955,42010050705,51,20,self_x,390
956,42010050705,381,21,self_x,1050
957,42010050705,291,22,self_x,890
958,42010050705,111,23,self_x,470
959,42010050705,131,24,self_x,520
960,42010050705,121,25,self_x,510
961,42010050705,271,26,self_x,990
962,42010050705,251,27,self_x,780
963,42010050705,181,28,self_x,660
964,42010050705,191,29,self_x,680
965,42010050705,201,30,self_x,690
966,42010050705,161,31,self_x,620
967,42010050705,151,32,self_x,700
968,42010050705,231,33,self_x,670
969,42010050705,221,34,self_x,620
970,42010050705,171,35,self_x,640
971,42010050705,141,36,self_x,720
972,42010050705,241,37,self_x,740
973,42010050705,211,38,self_x,600
974,42010050705,261,39,self_x,790
975,42010050706,361,1,self_x,940
976,42010050706,331,2,self_x,960
977,42010050706,291,3,self_x,890
978,42010050706,321,4,self_x,950
979,42010050706,371,5,self_x,1010
980,42010050706,271,6,self_x,990
981,42010050706,121,7,self_x,510
982,42010050706,71,8,self_x,420
983,42010050706,391,9,self_x,1060
984,42010050706,341,10,self_x,870
985,42010050706,41,11,self_x,370
986,42010050706,281,12,self_x,970
987,42010050706,21,13,self_x,430
988,42010050706,101,14,self_x,400
989,42010050706,311,15,self_x,930
990,42010050706,81,16,self_x,330
991,42010050706,111,17,self_x,470
992,42010050706,61,18,self_x,410
993,42010050706,11,19,self_x,450
994,42010050706,51,20,self_x,390
995,42010050706,301,21,self_x,910
996,42010050706,131,22,self_x,520
997,42010050706,91,23,self_x,350
998,42010050706,381,24,self_x,1050
999,42010050706,31,25,self_x,350
1000,42010050706,351,26,self_x,890
1001,42010050706,151,27,self_x,700
1002,42010050706,251,28,self_x,780
1003,42010050706,221,29,self_x,620
1004,42010050706,261,30,self_x,790
1005,42010050706,181,31,self_x,660
1006,42010050706,141,32,self_x,720
1007,42010050706,191,33,self_x,680
1008,42010050706,201,34,self_x,690
1009,42010050706,211,35,self_x,600
1010,42010050706,161,36,self_x,620
1011,42010050706,171,37,self_x,640
1012,42010050706,231,38,self_x,670
1013,42010050706,241,39,self_x,740
1014,42010051907,331,1,self_x,960
1015,42010051907,91,2,self_x,350
1016,42010051907,21,3,self_x,430
1017,42010051907,41,4,self_x,370
1018,42010051907,391,5,self_x,1060
1019,42010051907,381,6,self_x,1050
1020,42010051907,341,7,self_x,870
1021,42010051907,361,8,self_x,940
1022,42010051907,121,9,self_x,510
1023,42010051907,351,10,self_x,890
1024,42010051907,291,11,self_x,890
1025,42010051907,51,12,self_x,390
1026,42010051907,131,13,self_x,520
1027,42010051907,371,14,self_x,1010
1028,42010051907,301,15,self_x,910
1029,42010051907,61,16,self_x,410
1030,42010051907,111,17,self_x,470
1031,42010051907,311,18,self_x,930
1032,42010051907,281,19,self_x,970
1033,42010051907,11,20,self_x,450
1034,42010051907,101,21,self_x,400
1035,42010051907,31,22,self_x,350
1036,42010051907,71,23,self_x,420
1037,42010051907,271,24,self_x,990
1038,42010051907,321,25,self_x,950
1039,42010051907,81,26,self_x,330
1040,42010051907,221,27,self_x,620
1041,42010051907,161,28,self_x,620
1042,42010051907,201,29,self_x,690
1043,42010051907,141,30,self_x,720
1044,42010051907,151,31,self_x,700
1045,42010051907,251,32,self_x,780
1046,42010051907,241,33,self_x,740
1047,42010051907,261,34,self_x,790
1048,42010051907,171,35,self_x,640
1049,42010051907,181,36,self_x,660
1050,42010051907,211,37,self_x,600
1051,42010051907,191,38,self_x,680
1052,42010051907,231,39,self_x,670
1053,52010050501,381,1,self_x,1050
1054,52010050501,121,2,self_x,510
1055,52010050501,41,3,self_x,370
1056,52010050501,371,4,self_x,1010
1057,52010050501,281,5,self_x,970
1058,52010050501,301,6,self_x,910
1059,52010050501,131,7,self_x,520
1060,52010050501,51,8,self_x,390
1061,52010050501,291,9,self_x,890
1062,52010050501,71,10,self_x,420
1063,52010050501,341,11,self_x,870
1064,52010050501,351,12,self_x,890
1065,52010050501,61,13,self_x,410
1066,52010050501,361,14,self_x,940
1067,52010050501,331,15,self_x,960
1068,52010050501,21,16,self_x,430
1069,52010050501,81,17,self_x,330
1070,52010050501,91,18,self_x,350
1071,52010050501,31,19,self_x,350
1072,52010050501,11,20,self_x,450
1073,52010050501,391,21,self_x,1060
1074,52010050501,311,22,self_x,930
1075,52010050501,101,23,self_x,400
1076,52010050501,321,24,self_x,950
1077,52010050501,111,25,self_x,470
1078,52010050501,271,26,self_x,990
1079,52010050501,201,27,self_x,690
1080,52010050501,171,28,self_x,640
1081,52010050501,221,29,self_x,620
1082,52010050501,141,30,self_x,720
1083,52010050501,241,31,self_x,740
1084,52010050501,261,32,self_x,790
1085,52010050501,191,33,self_x,680
1086,52010050501,251,34,self_x,780
1087,52010050501,161,35,self_x,620
1088,52010050501,231,36,self_x,670
1089,52010050501,151,37,self_x,700
1090,52010050501,211,38,self_x,600
1091,52010050501,181,39,self_x,660
1092,52010050502,341,1,self_x,870
1093,52010050502,11,2,self_x,450
1094,52010050502,391,3,self_x,1060
1095,52010050502,81,4,self_x,330
1096,52010050502,331,5,self_x,960
1097,52010050502,131,6,self_x,520
1098,52010050502,61,7,self_x,410
1099,52010050502,91,8,self_x,350
1100,52010050502,281,9,self_x,970
1101,52010050502,111,10,self_x,470
1102,52010050502,351,11,self_x,890
1103,52010050502,31,12,self_x,350
1104,52010050502,71,13,self_x,420
1105,52010050502,381,14,self_x,1050
1106,52010050502,321,15,self_x,950
1107,52010050502,301,16,self_x,910
1108,52010050502,51,17,self_x,390
1109,52010050502,121,18,self_x,510
1110,52010050502,361,19,self_x,940
1111,52010050502,271,20,self_x,990
1112,52010050502,41,21,self_x,370
1113,52010050502,101,22,self_x,400
1114,52010050502,21,23,self_x,430
1115,52010050502,371,24,self_x,1010
1116,52010050502,311,25,self_x,930
1117,52010050502,291,26,self_x,890
1118,52010050502,151,27,self_x,700
1119,52010050502,231,28,self_x,670
1120,52010050502,181,29,self_x,660
1121,52010050502,141,30,self_x,720
1122,52010050502,191,31,self_x,680
1123,52010050502,161,32,self_x,620
1124,52010050502,221,33,self_x,620
1125,52010050502,201,34,self_x,690
1126,52010050502,241,35,self_x,740
1127,52010050502,171,36,self_x,640
1128,52010050502,261,37,self_x,790
1129,52010050502,211,38,self_x,600
1130,52010050502,251,39,self_x,780
1131,52010050704,331,1,self_x,960
1132,52010050704,351,2,self_x,890
1133,52010050704,81,3,self_x,330
1134,52010050704,71,4,self_x,420
1135,52010050704,381,5,self_x,1050
1136,52010050704,111,6,self_x,470
1137,52010050704,101,7,self_x,400
1138,52010050704,361,8,self_x,940
1139,52010050704,301,9,self_x,910
1140,52010050704,391,10,self_x,1060
1141,52010050704,21,11,self_x,430
1142,52010050704,31,12,self_x,350
1143,52010050704,61,13,self_x,410
1144,52010050704,321,14,self_x,950
1145,52010050704,51,15,self_x,390
1146,52010050704,131,16,self_x,520
1147,52010050704,41,17,self_x,370
1148,52010050704,271,18,self_x,990
1149,52010050704,311,19,self_x,930
1150,52010050704,291,20,self_x,890
1151,52010050704,91,21,self_x,350
1152,52010050704,121,22,self_x,510
1153,52010050704,11,23,self_x,450
1154,52010050704,341,24,self_x,870
1155,52010050704,371,25,self_x,1010
1156,52010050704,281,26,self_x,970
1157,52010050704,251,27,self_x,780
1158,52010050704,211,28,self_x,600
1159,52010050704,151,29,self_x,700
1160,52010050704,241,30,self_x,740
1161,52010050704,261,31,self_x,790
1162,52010050704,221,32,self_x,620
1163,52010050704,201,33,self_x,690
1164,52010050704,231,34,self_x,670
1165,52010050704,181,35,self_x,660
1166,52010050704,161,36,self_x,620
1167,52010050704,171,37,self_x,640
1168,52010050704,191,38,self_x,680
1169,52010050704,141,39,self_x,720
1170,52010050705,81,1,self_x,330
1171,52010050705,361,2,self_x,940
1172,52010050705,111,3,self_x,470
1173,52010050705,101,4,self_x,400
1174,52010050705,331,5,self_x,960
1175,52010050705,321,6,self_x,950
1176,52010050705,91,7,self_x,350
1177,52010050705,61,8,self_x,410
1178,52010050705,51,9,self_x,390
1179,52010050705,291,10,self_x,890
1180,52010050705,71,11,self_x,420
1181,52010050705,311,12,self_x,930
1182,52010050705,371,13,self_x,1010
1183,52010050705,281,14,self_x,970
1184,52010050705,11,15,self_x,450
1185,52010050705,41,16,self_x,370
1186,52010050705,121,17,self_x,510
1187,52010050705,31,18,self_x,350
1188,52010050705,391,19,self_x,1060
1189,52010050705,21,20,self_x,430
1190,52010050705,131,21,self_x,520
1191,52010050705,271,22,self_x,990
1192,52010050705,381,23,self_x,1050
1193,52010050705,341,24,self_x,870
1194,52010050705,351,25,self_x,890
1195,52010050705,301,26,self_x,910
1196,52010050705,231,27,self_x,670
1197,52010050705,161,28,self_x,620
1198,52010050705,211,29,self_x,600
1199,52010050705,171,30,self_x,640
1200,52010050705,241,31,self_x,740
1201,52010050705,251,32,self_x,780
1202,52010050705,201,33,self_x,690
1203,52010050705,141,34,self_x,720
1204,52010050705,151,35,self_x,700
1205,52010050705,181,36,self_x,660
1206,52010050705,191,37,self_x,680
1207,52010050705,221,38,self_x,620
1208,52010050705,261,39,self_x,790
1209,52010050706,131,1,self_x,520
1210,52010050706,51,2,self_x,390
1211,52010050706,371,3,self_x,1010
1212,52010050706,391,4,self_x,1060
1213,52010050706,321,5,self_x,950
1214,52010050706,91,6,self_x,350
1215,52010050706,21,7,self_x,430
1216,52010050706,11,8,self_x,450
1217,52010050706,71,9,self_x,420
1218,52010050706,81,10,self_x,330
1219,52010050706,361,11,self_x,940
1220,52010050706,271,12,self_x,990
1221,52010050706,111,13,self_x,470
1222,52010050706,301,14,self_x,910
1223,52010050706,291,15,self_x,890
1224,52010050706,351,16,self_x,890
1225,52010050706,121,17,self_x,510
1226,52010050706,311,18,self_x,930
1227,52010050706,61,19,self_x,410
1228,52010050706,381,20,self_x,1050
1229,52010050706,31,21,self_x,350
1230,52010050706,281,22,self_x,970
1231,52010050706,101,23,self_x,400
1232,52010050706,41,24,self_x,370
1233,52010050706,331,25,self_x,960
1234,52010050706,341,26,self_x,870
1235,52010050706,141,27,self_x,720
1236,52010050706,251,28,self_x,780
1237,52010050706,201,29,self_x,690
1238,52010050706,221,30,self_x,620
1239,52010050706,171,31,self_x,640
1240,52010050706,161,32,self_x,620
1241,52010050706,261,33,self_x,790
1242,52010050706,151,34,self_x,700
1243,52010050706,211,35,self_x,600
1244,52010050706,191,36,self_x,680
1245,52010050706,241,37,self_x,740
1246,52010050706,181,38,self_x,660
1247,52010050706,231,39,self_x,670
1248,52010051907,291,1,self_x,890
1249,52010051907,311,2,self_x,930
1250,52010051907,61,3,self_x,410
1251,52010051907,271,4,self_x,990
1252,52010051907,21,5,self_x,430
1253,52010051907,111,6,self_x,470
1254,52010051907,131,7,self_x,520
1255,52010051907,371,8,self_x,1010
1256,52010051907,341,9,self_x,870
1257,52010051907,321,10,self_x,950
1258,52010051907,391,11,self_x,1060
1259,52010051907,351,12,self_x,890
1260,52010051907,11,13,self_x,450
1261,52010051907,281,14,self_x,970
1262,52010051907,31,15,self_x,350
1263,52010051907,51,16,self_x,390
1264,52010051907,301,17,self_x,910
1265,52010051907,331,18,self_x,960
1266,52010051907,121,19,self_x,510
1267,52010051907,71,20,self_x,420
1268,52010051907,361,21,self_x,940
1269,52010051907,381,22,self_x,1050
1270,52010051907,81,23,self_x,330
1271,52010051907,101,24,self_x,400
1272,52010051907,41,25,self_x,370
1273,52010051907,91,26,self_x,350
1274,52010051907,231,27,self_x,670
1275,52010051907,211,28,self_x,600
1276,52010051907,201,29,self_x,690
1277,52010051907,261,30,self_x,790
1278,52010051907,161,31,self_x,620
1279,52010051907,151,32,self_x,700
1280,52010051907,191,33,self_x,680
1281,52010051907,181,34,self_x,660
1282,52010051907,141,35,self_x,720
1283,52010051907,171,36,self_x,640
1284,52010051907,241,37,self_x,740
1285,52010051907,221,38,self_x,620
1286,52010051907,251,39,self_x,780
1287,62010050501,101,1,self_x,400
1288,62010050501,51,2,self_x,390
1289,62010050501,321,3,self_x,950
1290,62010050501,361,4,self_x,940
1291,62010050501,391,5,self_x,1060
1292,62010050501,381,6,self_x,1050
1293,62010050501,111,7,self_x,470
1294,62010050501,331,8,self_x,960
1295,62010050501,281,9,self_x,970
1296,62010050501,291,10,self_x,890
1297,62010050501,121,11,self_x,510
1298,62010050501,41,12,self_x,370
1299,62010050501,351,13,self_x,890
1300,62010050501,371,14,self_x,1010
1301,62010050501,31,15,self_x,350
1302,62010050501,91,16,self_x,350
1303,62010050501,341,17,self_x,870
1304,62010050501,131,18,self_x,520
1305,62010050501,71,19,self_x,420
1306,62010050501,21,20,self_x,430
1307,62010050501,271,21,self_x,990
1308,62010050501,61,22,self_x,410
1309,62010050501,311,23,self_x,930
1310,62010050501,301,24,self_x,910
1311,62010050501,11,25,self_x,450
1312,62010050501,81,26,self_x,330
1313,62010050501,191,27,self_x,680
1314,62010050501,141,28,self_x,720
1315,62010050501,221,29,self_x,620
1316,62010050501,231,30,self_x,670
1317,62010050501,211,31,self_x,600
1318,62010050501,151,32,self_x,700
1319,62010050501,161,33,self_x,620
1320,62010050501,201,34,self_x,690
1321,62010050501,241,35,self_x,740
1322,62010050501,181,36,self_x,660
1323,62010050501,171,37,self_x,640
1324,62010050501,251,38,self_x,780
1325,62010050501,261,39,self_x,790
1326,62010050502,91,1,self_x,350
1327,62010050502,361,2,self_x,940
1328,62010050502,11,3,self_x,450
1329,62010050502,311,4,self_x,930
1330,62010050502,321,5,self_x,950
1331,62010050502,111,6,self_x,470
