sid,gid,order,self_x,self_y,other_x,other_y,choice_x,s_y,s_x,r_y,r_x,bf_consciousness,bf_openness,bf_extraversion,bf_agreeableness,bf_neuroticism,cogabil,pe_D1_stud_natsci,pe_D1_stud_law,pe_D1_stud_socsci,pe_D1_stud_med,pe_monthinc,pe_age,pe_female,_merge,missing_data
62010050706,381,23,1050,690,270,390,0,0,0,1,1,8.010964285714287,21.300029563231597,6.268088447391513,9.997401315206677,5.327652870609877,7.6578970637890915,1.0,0.0,0.0,0.0,454.09295208525003,21.67061904761904,0.0,left_only,True
62010050706,301,24,910,830,520,140,1,0,0,1,1,8.010964285714287,21.300029563231597,6.268088447391513,9.997401315206677,5.327652870609877,7.6578970637890915,1.0,0.0,0.0,0.0,454.09295208525003,21.67061904761904,0.0,left_only,True
62010050706,21,25,430,230,1030,710,1,1,1,0,0,8.010964285714287,21.300029563231597,6.268088447391513,9.997401315206677,5.327652870609877,7.6578970637890915,1.0,0.0,0.0,0.0,454.09295208525003,21.67061904761904,0.0,left_only,True
62010050706,111,26,470,190,730,1010,1,1,1,0,0,8.010964285714287,21.300029563231597,6.268088447391513,9.997401315206677,5.327652870609877,7.6578970637890915,1.0,0.0,0.0,0.0,454.09295208525003,21.67061904761904,0.0,left_only,True
62010050706,141,27,720,480,750,450,1,0,1,1,0,8.010964285714287,21.300029563231597,6.268088447391513,9.997401315206677,5.327652870609877,7.6578970637890915,1.0,0.0,0.0,0.0,454.09295208525003,21.67061904761904,0.0,left_only,True
62010050706,231,28,670,530,420,780,1,1,0,0,1,8.010964285714287,21.300029563231597,6.268088447391513,9.997401315206677,5.327652870609877,7.6578970637890915,1.0,0.0,0.0,0.0,454.09295208525003,21.67061904761904,0.0,left_only,True
62010050706,241,29,740,460,460,740,0,1,0,0,1,8.010964285714287,21.300029563231597,6.268088447391513,9.997401315206677,5.327652870609877,7.6578970637890915,1.0,0.0,0.0,0.0,454.09295208525003,21.67061904761904,0.0,left_only,True
62010050706,171,30,640,560,790,410,1,0,1,1,0,8.010964285714287,21.300029563231597,6.268088447391513,9.997401315206677,5.327652870609877,7.6578970637890915,1.0,0.0,0.0,0.0,454.09295208525003,21.67061904761904,0.0,left_only,True
62010050706,191,31,680,520,780,420,1,0,1,1,0,8.010964285714287,21.300029563231597,6.268088447391513,9.997401315206677,5.327652870609877,7.6578970637890915,1.0,0.0,0.0,0.0,454.09295208525003,21.67061904761904,0.0,left_only,True
62010050706,151,32,700,500,760,440,1,0,1,1,0,8.010964285714287,21.300029563231597,6.268088447391513,9.997401315206677,5.327652870609877,7.6578970637890915,1.0,0.0,0.0,0.0,454.09295208525003,21.67061904761904,0.0,left_only,True
62010050706,251,33,780,420,540,660,1,1,0,0,1,8.010964285714287,21.300029563231597,6.268088447391513,9.997401315206677,5.327652870609877,7.6578970637890915,1.0,0.0,0.0,0.0,454.09295208525003,21.67061904761904,0.0,left_only,True
62010050706,201,34,690,510,770,430,1,0,1,1,0,8.010964285714287,21.300029563231597,6.268088447391513,9.997401315206677,5.327652870609877,7.6578970637890915,1.0,0.0,0.0,0.0,454.09295208525003,21.67061904761904,0.0,left_only,True
62010050706,211,35,600,600,410,790,0,1,0,0,1,8.010964285714287,21.300029563231597,6.268088447391513,9.997401315206677,5.327652870609877,7.6578970637890915,1.0,0.0,0.0,0.0,454.09295208525003,21.67061904761904,0.0,left_only,True
62010050706,181,36,660,540,780,420,1,0,1,1,0,8.010964285714287,21.300029563231597,6.268088447391513,9.997401315206677,5.327652870609877,7.6578970637890915,1.0,0.0,0.0,0.0,454.09295208525003,21.67061904761904,0.0,left_only,True
62010050706,161,37,620,580,790,410,1,0,1,1,0,8.010964285714287,21.300029563231597,6.268088447391513,9.997401315206677,5.327652870609877,7.6578970637890915,1.0,0.0,0.0,0.0,454.09295208525003,21.67061904761904,0.0,left_only,True
62010050706,261,38,790,410,600,600,1,1,0,0,1,8.010964285714287,21.300029563231597,6.268088447391513,9.997401315206677,5.327652870609877,7.6578970637890915,1.0,0.0,0.0,0.0,454.09295208525003,21.67061904761904,0.0,left_only,True
62010050706,221,39,620,580,410,790,0,1,0,0,1,8.010964285714287,21.300029563231597,6.268088447391513,9.997401315206677,5.327652870609877,7.6578970637890915,1.0,0.0,0.0,0.0,454.09295208525003,21.67061904761904,0.0,left_only,True
82010050705,131,1,520,140,870,870,1,1,1,0,0,8.479035520035522,21.27369476011343,5.1454849887439185,9.713880169724227,2.429224738660771,5.572476327908774,0.0,0.0,0.0,0.0,287.14131549287964,21.528260878010887,1.0,left_only,True
82010050705,281,2,970,770,490,170,1,0,0,1,1,8.479035520035522,21.27369476011343,5.1454849887439185,9.713880169724227,2.429224738660771,5.572476327908774,0.0,0.0,0.0,0.0,287.14131549287964,21.528260878010887,1.0,left_only,True
82010050705,301,3,910,830,520,140,1,0,0,1,1,8.479035520035522,21.27369476011343,5.1454849887439185,9.713880169724227,2.429224738660771,5.572476327908774,0.0,0.0,0.0,0.0,287.14131549287964,21.528260878010887,1.0,left_only,True
82010050705,111,4,470,190,730,1010,1,1,1,0,0,8.479035520035522,21.27369476011343,5.1454849887439185,9.713880169724227,2.429224738660771,5.572476327908774,0.0,0.0,0.0,0.0,287.14131549287964,21.528260878010887,1.0,left_only,True
82010050705,91,5,350,310,680,1060,1,1,1,0,0,8.479035520035522,21.27369476011343,5.1454849887439185,9.713880169724227,2.429224738660771,5.572476327908774,0.0,0.0,0.0,0.0,287.14131549287964,21.528260878010887,1.0,left_only,True
82010050705,361,6,940,800,150,510,1,0,0,1,1,8.479035520035522,21.27369476011343,5.1454849887439185,9.713880169724227,2.429224738660771,5.572476327908774,0.0,0.0,0.0,0.0,287.14131549287964,21.528260878010887,1.0,left_only,True
82010050705,71,7,420,240,1040,700,1,1,1,0,0,8.479035520035522,21.27369476011343,5.1454849887439185,9.713880169724227,2.429224738660771,5.572476327908774,0.0,0.0,0.0,0.0,287.14131549287964,21.528260878010887,1.0,left_only,True
82010050705,101,8,400,260,690,1050,1,1,1,0,0,8.479035520035522,21.27369476011343,5.1454849887439185,9.713880169724227,2.429224738660771,5.572476327908774,0.0,0.0,0.0,0.0,287.14131549287964,21.528260878010887,1.0,left_only,True
82010050705,271,9,990,750,480,180,1,0,0,1,1,8.479035520035522,21.27369476011343,5.1454849887439185,9.713880169724227,2.429224738660771,5.572476327908774,0.0,0.0,0.0,0.0,287.14131549287964,21.528260878010887,1.0,left_only,True
82010050705,51,10,390,270,1050,690,1,1,1,0,0,8.479035520035522,21.27369476011343,5.1454849887439185,9.713880169724227,2.429224738660771,5.572476327908774,0.0,0.0,0.0,0.0,287.14131549287964,21.528260878010887,1.0,left_only,True
82010050705,311,11,930,810,510,150,1,0,0,1,1,8.479035520035522,21.27369476011343,5.1454849887439185,9.713880169724227,2.429224738660771,5.572476327908774,0.0,0.0,0.0,0.0,287.14131549287964,21.528260878010887,1.0,left_only,True
82010050705,11,12,450,210,1020,720,1,1,1,0,0,8.479035520035522,21.27369476011343,5.1454849887439185,9.713880169724227,2.429224738660771,5.572476327908774,0.0,0.0,0.0,0.0,287.14131549287964,21.528260878010887,1.0,left_only,True
